al-tia-wg-001	ofyfRvMPB0PPIGGItNL+5tNdvTKXuWye5CfjPgPNvQ8	103.124.165.2:51820
us-chi-wg-315	q8TC/ILZWlaydPdkJLkL/pWB8qrK0dWkKtZMGqEElh8	173.249.255.2:51820
us-chi-wg-316	5oGrphw1JoWMIeJUHytMdOKvyxx5P4l7OyP/uTYDmyg	173.249.255.127:51820
us-dal-wg-001	EAzbWMQXxJGsd8j2brhYerGB3t5cPOXqdIDFspDGSng	146.70.211.66:51820
us-dal-wg-002	OYG1hxzz3kUGpVeGjx9DcCYreMO3S6tZN17iHUK+zDE	146.70.211.2:51820
us-dal-wg-003	jn/i/ekJOkkRUdMj2I4ViUKd3d/LAdTQ+ICKmBy1tkM	146.70.211.130:51820
us-dal-wg-401	xZsnCxFN7pOvx6YlTbi92copdsY5xgekTCp//VUMyhE	37.19.200.156:51820
us-dal-wg-402	sPQEji8BhxuM/Za0Q0/9aWYxyACtQF0qRpzaBLumEzo	37.19.200.143:51820
us-dal-wg-403	4s9JIhxC/D02tosXYYcgrD+pHI+C7oTAFsXzVisKjRs	37.19.200.130:51820
us-dal-wg-601	353XrBhmW0VisDN/ztYLb7WwnxQUTnL9Ys5FBPUHHVw	103.102.246.3:51820
us-dal-wg-603	Y5SK28yMGjcZVByWZkMb24KdmbmY07mDnwLN6817yEE	103.102.247.3:51820
us-dal-wg-604	7Wyh9lX1nIkKfIpwUywcSUVF8pOxP0c04EehfEeIWg4	103.102.247.127:51820
us-dal-wg-701	pl4AW+ZGaOknJlgTbACqwihOe+A3GC5aALB74RLTFF8	23.234.104.2:51820
us-dal-wg-702	UNyJnd4U9T7P+v1/NZzIBPMl83+maIY+J9NWTP0bskc	23.234.104.127:51820
us-dal-wg-703	A+PTuYy2zuYfHcKs9VZU7bgXSC0/PNndLuUD6xxgaRQ	23.234.105.2:51820
us-dal-wg-704	DlDMRNqq5oppRQaCWz8XKAccxtjCW2jSjBWGdY77BQw	23.234.105.127:51820
us-dal-wg-705	vaI2uM3xjXYxvtWMkAwRwuWMI/vlJNxsfwTAILvUNHM	23.234.106.2:51820
us-dal-wg-706	vO4TIJsyvNnSH+m9iwoM1BLJokFa80YsCpMjnC8FMzc	23.234.106.127:51820
us-dal-wg-707	MnFc+hUAUSIID/PykPuUPoYlMbRBbFkGK1nIlHSeJEs	23.234.107.2:51820
us-dal-wg-708	I8b0Y+odQGMzuMQi+P2fbZF+FiR3rmyZsAc1SIGzNUo	23.234.107.127:51820
us-den-wg-101	74U+9EQrMwVOafgXuSp8eaKG0+p4zjSsDe3J7+ojhx0	37.19.210.1:51820
us-den-wg-102	T44stCRbQXFCBCcpdDbZPlNHp2eZEi91ooyk0JDC21E	37.19.210.14:51820
us-den-wg-103	Az+PGHQ0xFElmRBv+PKZuRnEzKPrPtUpRD3vpxb4si4	37.19.210.27:51820
us-den-wg-201	MsF1hhYtyCsvPt4B8f48biVcVYd692STflhcbKwTGAw	23.234.68.2:51820
us-den-wg-202	YP20qT+/cY/sbBhlXo6fWZlfVhRU+emQlZ1am+vUNnw	23.234.68.127:51820
us-den-wg-203	D8TSWEfmRIm1qMS0RgO8uireFMMZCMi+XxhIJ2jPBEU	23.234.69.2:51820
us-den-wg-204	DZcEpwNSf+6BoDcHknHBVPwAA0ZJjz7DgQ+llATpAzg	23.234.69.127:51820
us-den-wg-205	0LQQJLKBZD0Wf0s0nwFfyMW0MMEKoxNPZ14ZbxkogiY	23.234.70.2:51820
us-den-wg-206	Y4waCBM7GE9iOT+xl9PcZ2mNKGiawEOBv8UkH84CaAo	23.234.70.127:51820
us-den-wg-207	nUnmeY34CDLjW4Q3TAbJQ168jVXmkY4MVAp28rmpzEc	23.234.71.2:51820
us-den-wg-208	Fo6J7nLUeSnNPenB1NiPoivVod3m4fN4OE5yjafxYXY	23.234.71.127:51820
us-det-wg-001	+USmlxhnLmlNkDnBbu+rXwjUwa383e0ilYEqPkEkNHA	185.141.119.131:51820
us-det-wg-002	cYqP1UqhOYuaj47e4jAbgL55h52L+ALjtML26OtBvFU	185.141.119.161:51820
us-hou-wg-001	NKscQ4mm24nsYWfpL85Cve+BKIExR0JaysldUtVSlzg	37.19.221.130:51820
us-hou-wg-002	tzSfoiq9ZbCcE5I0Xz9kCrsWksDn0wgvaz9TiHYTmnU	37.19.221.143:51820
us-hou-wg-003	fNSu30TCgbADxNKACx+5qWY6XGJOga4COmTZZE0k0R4	37.19.221.156:51820
us-hou-wg-004	NkZMYUEcHykPkAFdm3dE8l2U9P2mt58Dw6j6BWhzaCc	37.19.221.169:51820
us-lax-wg-001	zqsfGglzJPY657WMRxf/S4omG7+ZkSDIpDq+ggbc9yo	23.234.72.2:51820
us-lax-wg-002	sgcr0zSYzfspx4lD38bl3Nb9X7gtJiFLAVE2rqaDjxE	23.234.72.127:51820
us-lax-wg-003	kZkubkNYgzXKAWuF70RA/XGhOxorA4C3Ph3v4t+LThM	23.234.73.2:51820
us-lax-wg-004	5E2RphAlOuRZjhDLr5ZfRscrWJST3IkMsxEtbrJsEno	23.234.73.127:51820
us-lax-wg-005	U3GkeSnBuP8WmQ90Nw99Q6+lrTbgIsCD2VLpVOkRQhI	23.234.74.2:51820
us-lax-wg-006	I8vdSZuJhYHhbidl21oXgiNtnHla9gjgZdm8G5UNKGU	23.234.74.127:51820
us-lax-wg-007	7O2meGDMGbd6HXpRQi7ZiuF5l4JQAoV7BejdNgiLZFQ	23.234.75.2:51820
us-lax-wg-008	8qtzkafLNGJkfgtuYc8bPeKN0apyyZrZ3Pq4tCkqIxc	23.234.75.127:51820
us-lax-wg-201	xWobY7DWTL+vL1yD4NWwbQ3V4e8qz10Yz+EFdkIjq0Y	169.150.203.2:51820
us-lax-wg-202	SDnciTlujuy2APFTkhzfq5X+LDi+lhfU38wI2HBCxxs	169.150.203.15:51820
us-lax-wg-203	W6/Yamxmfx3geWTwwtBbJe/J8UdEzOfa6M+cEpNPIwg	169.150.203.28:51820
us-lax-wg-402	EKZXvHlSDeqAjfC/m9aQR0oXfQ6Idgffa9L0DH5yaCo	146.70.173.66:51820
us-lax-wg-403	mBqaWs6pti93U+1feyj6LRzzveNmeklancn3XuKoPWI	146.70.173.130:51820
us-lax-wg-404	YGl+lj1tk08U9x9Z73zowUW3rk8i0nPmYkxGzNdE4VM	146.70.173.194:51820
us-lax-wg-405	Pe86fNGUd+AIeaabsn7Hk4clQf1kJvxOXPykfVGjeho	146.70.172.2:51820
us-lax-wg-406	K3KF3TCWbYcHF5XHL2zaifvQGHrPWoCjFYxDaJO71GA	146.70.174.2:51820
us-lax-wg-407	1nGkBr+oLwK5lQcVt9vF6rGM5R3ra5bmYTGJfGIh0lk	146.70.172.66:51820
us-lax-wg-408	9L5cW9VuUJUS2gH6H7ln2JeCI66fMnnjLiD5UymAtlo	146.70.172.130:51820
us-lax-wg-409	V+LTWA5DxEVITAXqHexqBzeZo95b8r+3WR8g1FsbPQ4	146.70.172.194:51820
us-lax-wg-601	oA6/33kBggrBOJ7z+uo5gZW6L1w2zYcCILKXXax8knY	23.162.40.3:51820
us-lax-wg-602	oLu1H6C8YaoWtmaPzAFboFX8r102Wb1uma9spVPqAX8	23.162.40.127:51820
us-lax-wg-603	qeojNB247YQbT0/ysFyZDjs9RJ6Y4bFaKCLu6PjeMxA	23.159.216.3:51820
us-lax-wg-604	GKl6nhOl96/1AJtVCdEZpOO6F0BS5/TMkrjdH2fb93A	23.159.216.127:51820
us-lax-wg-605	DbZksYqiYPGxOEF7iIaAiyN4+hZc+8HcuMMqpLW3XmA	23.160.24.3:51820
us-lax-wg-606	AW1YO/vYtXJioBmD8BhSGpz1DQNIQeU+jOu+3F7KBDY	23.160.24.127:51820
us-lax-wg-607	ItEcyDXwTXtq6bQubbO6lY0K/oh0dfk26AV+muU+Ah4	23.168.216.3:51820
us-lax-wg-608	ikLR1TUKk+PTWFnydqwZ9m0HaD1dPaMNI9DwZTvzYBs	23.168.216.127:51820
us-lax-wg-701	EM/33kdl9RiNOF5jvwtp/nfchPAD/sq7MJleg1bZikU	103.251.26.3:51820
us-lax-wg-702	ddv7vosBlf396nOa79nWn6qXQu2LzezGXfNUDO3hAXQ	103.251.26.127:51820
us-lax-wg-703	/FWUNK2WlEQbmwYaXuTzUmtshvIYvJnKWVnuqgzlfXw	103.251.27.3:51820
us-lax-wg-704	KPjr8jrGP3dVI+GbMq2LNc9eREW6EhGHndoSWHqakxE	103.251.27.127:51820
us-mia-wg-001	FVEKAMJqaJU2AwWn5Mg9TK9IAfJc4XDUmSzEeC/VXGs	45.134.142.219:51820
us-mia-wg-002	H5t7PsMDnUAHrR8D2Jt3Mh6N6w43WmCzrOHShlEU+zw	45.134.142.206:51820
us-mia-wg-003	N/3F0QvCuiWWzCwaJmnPZO53LZrKn6sr7rItecrQSQY	45.134.142.193:51820
us-mia-wg-101	Mn0lrr3cYuJQyIqWGSWv99MwJAS+VqlYmODpOpY3e0U	146.70.187.2:51820
us-mia-wg-102	4X0whnzbu8PkdJd9znks3vXx4JyI0asFf/241XjPdks	146.70.187.130:51820
us-mia-wg-103	AvtyY8vuNyROYZQYnBCk5UTsfxb8J43Ztm9cjuHMBUg	135.136.36.2:51820
us-mkc-wg-001	0EwMQYJ2uo6xu0C3lOEfsxMdc4NpFOURVc0JPJqkhlI	23.234.116.3:51820
us-mkc-wg-002	XeYfktwZerrhrXzVVEd9FQUw5MaUwv2gZmkTJWK8wSU	23.234.116.127:51820
us-mkc-wg-003	FOPZvXEnM1XWHH+WY17JX25N4EwJz6SSmqmAxP5y7CA	23.234.117.3:51820
us-mkc-wg-004	8ueNKHj+2nbTpnnv4MpxY98VrhtIKSMMwh0R9HF6iyE	23.234.117.127:51820
us-mkc-wg-005	KHbQz9XJVVj5M/sK3azWfgNyybdLNOjXahnHIzYYqXY	23.234.118.3:51820
us-mkc-wg-006	bQWDsoitERBoPnP0AXI/jCUhk4AX8cMFbhCW93wn3HM	23.234.118.127:51820
us-mkc-wg-007	e7BOh4K+tNWSnwUMWKI7yDCiskyamqXtpLjcg00KTn8	23.234.119.3:51820
us-mkc-wg-008	9PByPs4okeg0lWhPYkW7tuyw1XKy5+BKhgVuQbxSOk4	23.234.119.127:51820
us-mkc-wg-101	Nk6dTIVRHBQzIZ6CUrJH7l4dItXEz3XOSBwmI933WUo	155.2.191.3:51820
us-mkc-wg-102	ie5ag1xd2x/P3fxodzB21vPbLEmqhtfqKcUs1OR0BDs	155.2.191.53:51820
us-mkc-wg-103	5dpXegNTyOFwWswBaJxViEwrXSAgC+Je9KokpT1sdjU	155.2.191.103:51820
us-mkc-wg-104	wugRpkJNlfAV2lE3p1UXsTfZtO8JYWEdA9ZMLFeF3G4	155.2.191.153:51820
us-mkc-wg-105	9w1yXK8tpAKZ2au6JHcu+L7TytOYmmZo9q7qfCwa1U8	155.2.191.203:51820
us-nyc-wg-301	IzqkjVCdJYC1AShILfzebchTlKCqVCt/SMEXolaS3Uc	143.244.47.65:51820
us-nyc-wg-302	gH/fZJwc9iLv9fazk09J/DUWT2X7/LFXijRS15e2n34	143.244.47.78:51820
us-nyc-wg-303	KRO+RzrFV92Ah+qpHgAMKZH2jtjRlmJ4ayl0gletY3c	143.244.47.91:51820
us-nyc-wg-501	FMNXnFgDHNTrT9o49U8bb3Z8J90LZzVJPpRzKtJM9W8	146.70.165.2:51820
us-nyc-wg-502	cmUR4g9aIFDa5Xnp4B6Zjyp20jwgTTMgBdhcdvDV0FM	146.70.165.130:51820
us-nyc-wg-504	MVa5yuoYnjXJtSCeBsyvaemuaK4KFN1p78+37Nvm2m0	146.70.166.130:51820
us-nyc-wg-505	jrjogHbVDuPxyloBldvtB51TmebNJo+4rW2JFrN33iM	146.70.166.194:51820
us-nyc-wg-506	IjdtI6sz8ZjU5tlK3eW4HAPp+GRvHErDtqxBcr8JvTM	146.70.165.66:51820
us-nyc-wg-601	OKyEPafS1lnUTWqtVeWElkTzcmkvLi9dncBHbSyFrH8	146.70.185.2:51820
us-nyc-wg-602	4Lg7yQlukAMp6EX+2Ap+q4O+QIV/OEZyybtFJmN9umw	146.70.168.130:51820
us-nyc-wg-603	s3N8Xeh6khECbgRYPk9pp5slw2uE0deOxa9rSJ6bzwE	146.70.168.66:51820
us-nyc-wg-604	FIcFPDjxfF24xBrv+W7Bcqb2wADSWd+HAWPKYo6xZEk	146.70.171.66:51820
us-nyc-wg-605	78nFhfPEjrfOxBkUf2ylM7w6upYBEcHXm93sr8CMTE4	146.70.171.130:51820
us-nyc-wg-606	a8+VB6Cgah7Q5mWY860VfgU/h3Zf+pMpMdHB22e1uTQ	146.70.168.194:51820
us-nyc-wg-702	O81+YN0WHF4wuWRejhPG62PGK9bv/8BQTa6Ni3fomWM	23.162.8.67:51820
us-nyc-wg-801	3XVRp858LSMwQ6pA2Zo5LFGf4nIjLnuTkbXTJiNPcmo	23.234.100.3:51820
us-nyc-wg-802	SG1mcVhXNEZDZkir3GGLA7DCltIfPr71rPW6nFzW1Rc	23.234.100.127:51820
us-nyc-wg-803	X1ZCLofMRmOnoJiNUTokpTazaRrdtbdH8+yAFvyCMnM	23.234.101.3:51820
us-nyc-wg-804	uNKXjnTzZE0najF3fo5HiDBkg/fCF+anDkVuBNTCfhs	23.234.101.127:51820
us-nyc-wg-805	i97V7R9Fk5IrrbYw+k7H35i8frXOHvbES13AAoRHrWY	23.234.102.3:51820
us-nyc-wg-806	TJxsTwqSLYLKHFJLf7Uo87GiqVXnpYFaNbiiP9qwfBE	23.234.102.127:51820
us-nyc-wg-807	THimhBHKHZ2KeoTRURvpNIVir4nlaxx5NSYwqNuF1wk	23.234.103.3:51820
us-nyc-wg-808	tI+Ddqg8MZ3nqXLuvA5Kzryih//XLId7IM4IEgROiFk	23.234.103.127:51820
us-phx-wg-201	8mie5kslgD63v3pZkbFmwGdj3dg5mu8Wm2Ji5kntfXA	23.234.88.3:51820
us-phx-wg-202	I8eCMCSsFlb78N8VNaFqSJKM4Z2+3iVdlG6CvJkYEiA	23.234.88.127:51820
us-phx-wg-203	nSeEIx++JuzqxNqLPOm2BVCXwPpR72Q3QLflDUK8tTA	23.234.89.3:51820
us-phx-wg-204	0is4/9V/KIBWwfeuDVDlBmPa134UuV5gaFGUqI1emXY	23.234.89.127:51820
us-phx-wg-205	sZMMs5XaQN+p0HXCK15zYV1jo7IJN7agm1Ftm7JDnnk	23.234.90.3:51820
us-phx-wg-206	fdA7Lc9cpwb1oPy4Oa/A8sPm+RaDpW5yrdgjykde4jM	23.234.90.127:51820
us-phx-wg-207	G5tIt92dwuvvln9nlsi/cI3Au47U94mOMgSdODRMIxs	23.234.91.3:51820
us-phx-wg-208	4nHL/Y9efuazXJB0cx6ktdBb0L0gkITWzCFCswfCh04	23.234.91.127:51820
us-qas-wg-101	JEuuPzZE8uE53OFhd3YFiZuwwANLqwmdXWMHPUbBwnk	185.156.46.130:51820
us-qas-wg-102	5hlEb3AjTzVIJyYWCYvJvbgA4p25Ltfp2cYnys90LQ0	185.156.46.143:51820
us-qas-wg-103	oD9IFZsA5sync37K/sekVXaww76MwA3IvDRpR/irZWQ	185.156.46.156:51820
us-qas-wg-201	no0QE15NRHLECYe/B976IH9mLn22QecYBbcYl3LZhD0	103.81.230.3:51820
us-qas-wg-203	tI5F6pIZMEf0aJUTG/I2ZvYkkJDJpOxVakObTLLmBAI	103.81.231.3:51820
us-qas-wg-204	2bvhh22EcdV3MIuIJze47gD2KmXpplYrNbCjNff2ID8	103.81.231.127:51820
us-qas-wg-301	WUF0hoTY+kiklSDjMt2Z9kuebB6L/xTm5LcdNbwnslk	23.234.96.2:51820
us-qas-wg-302	vwIDgSCPbEzumzi/XveunLso8yzLdOP4OdZCHFYsbkg	23.234.96.127:51820
us-qas-wg-303	eym7onKZRi6uTtIA7SCxON/1q6zln3o5mYeYlasMeR8	23.234.97.2:51820
us-qas-wg-304	D3xigYvUQnLnKBVNQ7KpaWpuIbGxHHB1mb/+nSf3QXI	23.234.97.127:51820
us-qas-wg-305	hOuBVCXBzSA2eDx1cuAozt1B7Cg9M9IGCS6tedZHEkE	23.234.98.2:51820
us-qas-wg-306	5J/CzkztJt5djDo/UiHA0jQwMOr5b7SfeY77TWmcVF0	23.234.98.127:51820
us-qas-wg-307	aVmjjHrEAPxxg3l/19K+WSXjH4bKBpfaKkDI+6+umkc	23.234.99.2:51820
us-qas-wg-308	lXSNRlfRVmeljwu0y7m4+M2OhveCbaMRewTbssgHDyY	23.234.99.127:51820
us-rag-wg-201	MuKjekVqBwpSizHLNwVRl4b8bwi6aTCBOshPiOOWrEQ	23.234.76.2:51820
us-rag-wg-202	T2diUJ97txooCDntCrB6Q29Qe0fm/hMdZDzdc9uOUgQ	23.234.76.127:51820
us-rag-wg-203	4BioSTLTYH1qL/oYGY/z5IZ049I7oSzs5IKoFZzrgn0	23.234.77.2:51820
us-rag-wg-204	Tk5lPM5K5qrXPWDktHH+AvcxC+UxhGSX6aILsPi33zU	23.234.77.127:51820
us-rag-wg-205	z7vhWZ1oY+UkE7PoXF/QtofOhTNGnNfoP20al/cniyc	23.234.78.2:51820
us-rag-wg-206	ekRrcTqihriWz4TldL2deIEbHlqwytL3pu1WV+v7zjw	23.234.78.127:51820
us-rag-wg-207	Y16tMAXHpCEExSZJ8AL5LfskKqPqIrZWeLFbSLE/piE	23.234.79.2:51820
us-sea-wg-001	bZQF7VRDRK/JUJ8L6EFzF/zRw2tsqMRk6FesGtTgsC0	138.199.43.91:51820
us-sea-wg-002	Xt80FGN9eLy1vX3F29huj6oW2MnQt7ne3DMBpo525Qw	138.199.43.78:51820
us-sea-wg-003	4ke8ZSsroiI6Sp23OBbMAU6yQmdF3xU2N8CyzQXE/Qw	138.199.43.65:51820
us-sea-wg-401	wRvkGNE3N2UklxKajU06gbBJ3Bg7KmhZsU7a5HIFBw8	23.234.80.2:51820
us-sea-wg-402	NBnpCxDrc0tdX91KUm5cEmQv7BSMOZqd7dS/d7piQl0	23.234.80.127:51820
us-sea-wg-403	cJ8317JqMtNDvxvd/8z29lWurK/3sb5nFZuOY5mw3ys	23.234.81.2:51820
us-sea-wg-404	G6+A375GVmuFCAtvwgx3SWCWhrMvdQ+cboXQ8zp2ang	23.234.81.127:51820
us-sea-wg-405	X+efE4ntYuAEHBHU32SBMq/U0lAFEKeX5/nl3CKtrVM	23.234.82.2:51820
us-sea-wg-406	kT695K8pTGd+I6Q4a4URU2AdXN2VAtHyi7kNSRjUEiw	23.234.82.127:51820
us-sea-wg-407	HrhtkMqLmKtpAHiUIw7uLHwt48mDlhyLOt4+1kpNj3Y	23.234.83.2:51820
us-sea-wg-408	tfhYXF12+7tB6bEOhqZ7eMODDv08fDMnQSBTmlau9VI	23.234.83.127:51820
us-sfo-wg-001	mf/nsPsUZZvssmD8IqZBYda/PoPyD3mZFKEf0NkyynY	45.153.102.3:51820
us-sfo-wg-002	sXWVQ/6I6Yj9fiA3yLqpLhnoq6qAVxkwRP7KirMRb3M	194.126.179.3:51820
us-sjc-wg-001	FGcXuLkvErFPiTPAjtJusTtbCoFkJOK8SXHwWOeNYUM	23.144.160.67:51820
us-sjc-wg-002	A/FGRjSdq2is0cFCBixLy5Htx5SYFXsVVs28Lv1wsCs	23.144.160.86:51820
us-sjc-wg-003	PHvr2i7PvHljrPvbMpSQikfksXJNA/tseNeplNv1Wn8	23.144.160.106:51820
us-sjc-wg-302	8wVb4HUgmpQEa5a1Q8Ff1hTDTJVaHts487bksJVugEo	142.147.89.210:51820
us-sjc-wg-303	2ZQTRk/3jT+ccfG3G/QoJV3NFC4CFHQwGBCSokOvBnA	142.147.89.225:51820
us-sjc-wg-401	2q0LGwWvnV2qbNEAgOOHh4tvol5vGeQXJZDAbazCSBY	79.127.217.34:51820
us-sjc-wg-402	+UZsgTzYTdG3LvqpL+V9ZkwEMiFcls32YlpuI0cqDQ4	79.127.217.47:51820
us-sjc-wg-501	wbK8/hP/ZMr972OtanZxugSqUVt/sM/G9rnTiQ5YbSw	23.234.92.3:51820
us-sjc-wg-502	dCHtOy+ieOOMzgpZPr557dXygpmlj9RRNCAvUQvXj3I	23.234.92.127:51820
us-sjc-wg-503	HqWGqZbCgLxYLGHQG7P3jHYWQgc5p6ImqaxgqA97WCY	23.234.93.3:51820
us-sjc-wg-504	hQ/UqXflXztKM2T39HmQRPpPjWP8I2r9FMqnqFWy53M	23.234.93.127:51820
us-sjc-wg-505	v0CXmb+wIy1P+IbFA/1nYTB3KoDzFyW5k7n8vXoTxiY	23.234.94.3:51820
us-sjc-wg-506	sjWKL/W2+21cyjEBjtMd4TQQlWTsLTUN4skYOF7YgnU	23.234.94.127:51820
us-sjc-wg-507	IKhrTUlWJXlcH30jNV82mlWlj6NEre3PZffJ7MoT0zc	23.234.95.3:51820
us-sjc-wg-508	rIqRJ1o3UxvuwXj9B7VDquiTZ8BtQdab4wsb4F1L7l8	23.234.95.127:51820
us-slc-wg-301	tA/k8ouzYiVmgCRCF7TWibVzv5xRp3cgv9TJX66poGE	23.234.112.3:51820
us-slc-wg-302	6hF/LLVCkxlW+mH6wFob5ZiDZNu2DqfEj82w8wzVnHY	23.234.112.127:51820
us-slc-wg-303	Taa3TPPNUUcD3upveDHqpi9uaNHbeXzh6kX+sQUcM0s	23.234.113.3:51820
us-slc-wg-304	+ru/ZmhgTYWNLyn3ZWuC57PMOU64yMfuWPZ5ow0XY3A	23.234.113.127:51820
us-slc-wg-305	QkiwUWRNNtI+8YSK0SPCq6KeKPSohpX/8FbFZkx+uHg	23.234.114.3:51820
us-slc-wg-306	Gv4GZOT46WQsTOAH4mYlauwFRxtpCX08BI0bzot5Piw	23.234.114.127:51820
us-slc-wg-307	6pJrsejyhJLRotKdS+RCZez28/WqlOw6qEs1BbjQVSI	23.234.115.3:51820
us-slc-wg-308	f7xT56F8RP9XDXW7UCxBcjgP+SAGyH+y2OZ4fieR4X8	23.234.115.127:51820
us-txc-wg-001	+OCONjBoN5RytiPy000VOzhZsiu1tSzecmc1hl/q8hI	79.127.222.194:51820
us-txc-wg-002	mjv8qVNwhVKO0ePAI97CRil188uwdR/VR6ihcNY/hio	79.127.222.207:51820
us-uyk-wg-201	utm9eFUk8tH0j/dwKLJvlb6BRSfm3GZbomxr52ZDGn0	104.36.50.3:51820
us-uyk-wg-202	8Rh2Qc+vXTREhJb/RfCcpXS13U9xSqy4Pnw4+Wwt7iE	104.36.50.33:51820
us-was-wg-001	qD3AH8vI8MhEVc9+0+2O8zV0Gx9FfKdy7ri3Bnpzo10	185.213.193.3:51820
us-was-wg-002	2AvJGG4MJfnJMRSR6kcha9FZMMkhJM/AtktI5DSESSI	185.213.193.127:51820
za-jnb-wg-001	5dOGXJ9JK/Bul0q57jsuvjNnc15gRpSO1rMbxkf4J2M	154.47.30.130:51820
za-jnb-wg-002	lTq6+yUYfYsXwBpj/u3LnYqpLhW8ZJXQQ19N/ybP2B8	154.47.30.143:51820
